# pharma_drugs_year.tsv - drug INN <TAB> year of first approval or introduction in a major market
# Years are APPROXIMATE for older drugs (pre-1960 introductions especially).
# See data/pharma_drugs_year_tsv.meta.json.
Rifampicin	1971
Amoxicillin	1972
Bupivacaine	1972
Bleomycin	1973
Cholestyramine	1973
Diclofenac	1973
Ketoprofen	1973
Carbamazepine	1974
Clonidine	1974
Doxorubicin	1974
Carbidopa	1975
Clonazepam	1975
Oxybutynin	1975
Tobramycin	1975
Amikacin	1976
Articaine	1976
Beclomethasone	1976
Loperamide	1976
Naproxen	1976
Ticarcillin	1976
Cimetidine	1977
Colestipol	1977
Cefuroxime	1977
Lorazepam	1977
Tamoxifen	1977
Butorphanol	1978
Cefoxitin	1978
Cisplatin	1978
Domperidone	1978
Metoprolol	1978
Sulindac	1978
Valproic Acid	1978
Daunorubicin	1979
Metoclopramide	1979
Nalbuphine	1979
Alprazolam	1981
Atenolol	1981
Budesonide	1981
Buprenorphine	1981
Captopril	1981
Cefotaxime	1981
Gemfibrozil	1981
Ketoconazole	1981
Nifedipine	1981
Piperacillin	1981
Temazepam	1981
Trazodone	1981
Verapamil	1981
Acyclovir	1982
Diltiazem	1982
Levonorgestrel	1982
Piroxicam	1982
Triazolam	1982
Ciclosporin	1983
Etoposide	1983
Ranitidine	1983
Ceftriaxone	1984
Glipizide	1984
Glyburide	1984
Labetalol	1984
Naltrexone	1984
Sufentanil	1984
Amiodarone	1985
Bupropion	1985
Ceftazidime	1985
Enalapril	1985
Flecainide	1985
Imipenem	1985
Leuprolide	1985
Midazolam	1985
Alfentanil	1986
Aztreonam	1986
Buspirone	1986
Esmolol	1986
Famotidine	1986
Ipratropium	1986
Muromonab	1986
Norfloxacin	1986
Ribavirin	1986
Alteplase	1987
Ciprofloxacin	1987
Fluoxetine	1987
Lisinopril	1987
Lovastatin	1987
Mesalazine	1987
Zidovudine	1987
Misoprostol	1988
Nicardipine	1988
Teicoplanin	1988
Carboplatin	1989
Clozapine	1989
Flutamide	1989
Ganciclovir	1989
Goserelin	1989
Omeprazole	1989
Propafenone	1989
Quinapril	1989
Clarithromycin	1990
Fluconazole	1990
Fluticasone	1990
Ofloxacin	1990
Azithromycin	1991
Benazepril	1991
Didanosine	1991
Felodipine	1991
Fosinopril	1991
Ondansetron	1991
Pravastatin	1991
Ramipril	1991
Sertraline	1991
Simvastatin	1991
Sumatriptan	1991
Terbinafine	1991
Amlodipine	1992
Bisoprolol	1992
Finasteride	1992
Itraconazole	1992
Paclitaxel	1992
Paroxetine	1992
Sotalol	1992
Zalcitabine	1992
Zolpidem	1992
Cladribine	1993
Enoxaparin	1993
Felbamate	1993
Fenofibrate	1993
Fluvastatin	1993
Gabapentin	1993
Granisetron	1993
Loratadine	1993
Perindopril	1993
Risperidone	1993
Trandolapril	1993
Venlafaxine	1993
Abciximab	1994
Famciclovir	1994
Fluvoxamine	1994
Lamotrigine	1994
Nefazodone	1994
Salmeterol	1994
Stavudine	1994
Tacrolimus	1994
Vinorelbine	1994
Acarbose	1995
Alendronate	1995
Anastrozole	1995
Bicalutamide	1995
Carvedilol	1995
Glimepiride	1995
Lamivudine	1995
Lansoprazole	1995
Losartan	1995
Mycophenolate	1995
Riluzole	1995
Saquinavir	1995
Tramadol	1995
Valacyclovir	1995
Cefepime	1996
Docetaxel	1996
Donepezil	1996
Gemcitabine	1996
Glatiramer	1996
Indinavir	1996
Insulin Lispro	1996
Irinotecan	1996
Levofloxacin	1996
Meropenem	1996
Mirtazapine	1996
Nevirapine	1996
Olanzapine	1996
Remifentanil	1996
Reteplase	1996
Ropivacaine	1996
Tamsulosin	1996
Topiramate	1996
Topotecan	1996
Valsartan	1996
Zafirlukast	1996
Zileuton	1996
Atorvastatin	1996
Cerivastatin	1997
Clopidogrel	1997
Irbesartan	1997
Letrozole	1997
Mometasone	1997
Nelfinavir	1997
Pramipexole	1997
Quetiapine	1997
Raloxifene	1997
Repaglinide	1997
Ropinirole	1997
Rituximab	1997
Tiagabine	1997
Zolmitriptan	1997
Abacavir	1998
Basiliximab	1998
Candesartan	1998
Capecitabine	1998
Celecoxib	1998
Citalopram	1998
Efavirenz	1998
Etanercept	1998
Infliximab	1998
Modafinil	1998
Montelukast	1998
Naratriptan	1998
Palivizumab	1998
Risedronate	1998
Rizatriptan	1998
Sildenafil	1998
Telmisartan	1998
Tolcapone	1998
Tolterodine	1998
Trastuzumab	1998
Cilostazol	1999
Dofetilide	1999
Entacapone	1999
Exemestane	1999
Gatifloxacin	1999
Moxifloxacin	1999
Oseltamivir	1999
Pioglitazone	1999
Rabeprazole	1999
Rofecoxib	1999
Rosiglitazone	1999
Sirolimus	1999
Temozolomide	1999
Zaleplon	1999
Zanamivir	1999
Levobupivacaine	1999
Levetiracetam	1999
Argatroban	2000
Bivalirudin	2000
Cetrorelix	2000
Gemtuzumab	2000
Insulin Aspart	2000
Insulin Glargine	2000
Linezolid	2000
Lopinavir	2000
Meloxicam	2000
Mifepristone	2000
Nateglinide	2000
Oxcarbazepine	2000
Pantoprazole	2000
Rivastigmine	2000
Tenecteplase	2000
Zonisamide	2000
Alemtuzumab	2001
Anakinra	2001
Caspofungin	2001
Dutasteride	2001
Ertapenem	2001
Esomeprazole	2001
Fondaparinux	2001
Frovatriptan	2001
Almotriptan	2001
Galantamine	2001
Imatinib	2001
Tenofovir	2001
Valdecoxib	2001
Ziprasidone	2001
Zoledronic Acid	2001
Adefovir	2002
Aripiprazole	2002
Adalimumab	2002
Drospirenone	2002
Escitalopram	2002
Eletriptan	2002
Etoricoxib	2002
Ezetimibe	2002
Fulvestrant	2002
Ibritumomab	2002
Oxaliplatin	2002
Teriparatide	2002
Voriconazole	2002
Alfuzosin	2003
Atazanavir	2003
Aprepitant	2003
Bortezomib	2003
Daptomycin	2003
Emtricitabine	2003
Enfuvirtide	2003
Efalizumab	2003
Gefitinib	2003
Gemifloxacin	2003
Ibandronate	2003
Memantine	2003
Omalizumab	2003
Palonosetron	2003
Rosuvastatin	2003
Rupatadine	2003
Tadalafil	2003
Tositumomab	2003
Vardenafil	2003
Azacitidine	2004
Bevacizumab	2004
Cetuximab	2004
Duloxetine	2004
Erlotinib	2004
Eszopiclone	2004
Natalizumab	2004
Pemetrexed	2004
Pregabalin	2004
Solifenacin	2004
Telithromycin	2004
Tiotropium	2004
Abatacept	2005
Ciclesonide	2005
Entecavir	2005
Exenatide	2005
Insulin Detemir	2005
Lenalidomide	2005
Micafungin	2005
Pramlintide	2005
Ramelteon	2005
Sorafenib	2005
Tigecycline	2005
Tipranavir	2005
Anidulafungin	2006
Dasatinib	2006
Darunavir	2006
Decitabine	2006
Paliperidone	2006
Panitumumab	2006
Posaconazole	2006
Ranibizumab	2006
Ranolazine	2006
Rasagiline	2006
Sitagliptin	2006
Sunitinib	2006
Telbivudine	2006
Vorinostat	2006
Armodafinil	2007
Doripenem	2007
Eculizumab	2007
Lapatinib	2007
Levocetirizine	2007
Maraviroc	2007
Nebivolol	2007
Nilotinib	2007
Raltegravir	2007
Rotigotine	2007
Vildagliptin	2007
Certolizumab	2008
Degarelix	2008
Desvenlafaxine	2008
Etravirine	2008
Fosaprepitant	2008
Lacosamide	2008
Rilonacept	2008
Rufinamide	2008
Silodosin	2008
Tapentadol	2008
Tetrabenazine	2008
Canakinumab	2009
Dexlansoprazole	2009
Dronedarone	2009
Everolimus	2009
Golimumab	2009
Iloperidone	2009
Asenapine	2009
Ofatumumab	2009
Pazopanib	2009
Pitavastatin	2009
Prasugrel	2009
Romidepsin	2009
Saxagliptin	2009
Telavancin	2009
Ustekinumab	2009
Vigabatrin	2009
Cabazitaxel	2010
Dabigatran	2010
Denosumab	2010
Fingolimod	2010
Liraglutide	2010
Lurasidone	2010
Tocilizumab	2010
Ceftaroline	2010
Bilastine	2010
Abiraterone	2011
Azilsartan	2011
Belimumab	2011
Boceprevir	2011
Brentuximab	2011
Crizotinib	2011
Fidaxomicin	2011
Formoterol	2001
Indacaterol	2011
Ipilimumab	2011
Linagliptin	2011
Rilpivirine	2011
Rivaroxaban	2011
Roflumilast	2011
Ruxolitinib	2011
Telaprevir	2011
Ticagrelor	2011
Vandetanib	2011
Vemurafenib	2011
Vilazodone	2011
Aclidinium	2012
Apixaban	2012
Avanafil	2012
Axitinib	2012
Bosutinib	2012
Cabozantinib	2012
Carfilzomib	2012
Elvitegravir	2012
Enzalutamide	2012
Ivacaftor	2012
Mirabegron	2012
Perampanel	2012
Pertuzumab	2012
Ponatinib	2012
Raxibacumab	2012
Regorafenib	2012
Teriflunomide	2012
Tofacitinib	2012
Vismodegib	2012
Afatinib	2013
Alogliptin	2013
Canagliflozin	2013
Dabrafenib	2013
Dimethyl Fumarate	2013
Dolutegravir	2013
Ibrutinib	2013
Obinutuzumab	2013
Pomalidomide	2013
Simeprevir	2013
Sofosbuvir	2013
Trametinib	2013
Umeclidinium	2013
Vilanterol	2013
Vortioxetine	2013
Apremilast	2014
Belinostat	2014
Blinatumomab	2014
Ceritinib	2014
Ceftolozane	2014
Dalbavancin	2014
Daclatasvir	2014
Dapagliflozin	2014
Dulaglutide	2014
Empagliflozin	2014
Idelalisib	2014
Ledipasvir	2014
Nivolumab	2014
Olaparib	2014
Olodaterol	2014
Oritavancin	2014
Pembrolizumab	2014
Peramivir	2014
Ramucirumab	2014
Siltuximab	2014
Suvorexant	2014
Tedizolid	2014
Vedolizumab	2014
Albiglutide	2014
Alectinib	2015
Alirocumab	2015
Brexpiprazole	2015
Cangrelor	2015
Cariprazine	2015
Cobimetinib	2015
Daratumumab	2015
Dinutuximab	2015
Edoxaban	2015
Elotuzumab	2015
Evolocumab	2015
Glycopyrronium	2015
Idarucizumab	2015
Insulin Degludec	2015
Isavuconazole	2015
Ivabradine	2015
Ixazomib	2015
Lenvatinib	2015
Lumacaftor	2015
Mepolizumab	2015
Necitumumab	2015
Osimertinib	2015
Palbociclib	2015
Panobinostat	2015
Rolapitant	2015
Sacubitril	2015
Secukinumab	2015
Sonidegib	2015
Vonoprazan	2015
Atezolizumab	2016
Bezlotoxumab	2016
Brivaracetam	2016
Ixekizumab	2016
Lixisenatide	2016
Nusinersen	2016
Obiltoxaximab	2016
Olaratumab	2016
Pimavanserin	2016
Reslizumab	2016
Rucaparib	2016
Velpatasvir	2016
Venetoclax	2016
Abaloparatide	2017
Abemaciclib	2017
Acalabrutinib	2017
Avelumab	2017
Benralizumab	2017
Brodalumab	2017
Delafloxacin	2017
Deutetrabenazine	2017
Dupilumab	2017
Durvalumab	2017
Edaravone	2017
Emicizumab	2017
Enasidenib	2017
Ertugliflozin	2017
Glecaprevir	2017
Guselkumab	2017
Inotuzumab	2017
Letermovir	2017
Midostaurin	2017
Neratinib	2017
Niraparib	2017
Ocrelizumab	2017
Pibrentasvir	2017
Ribociclib	2017
Safinamide	2017
Sarilumab	2017
Semaglutide	2017
Valbenazine	2017
Baloxavir	2018
Baricitinib	2018
Bictegravir	2018
Binimetinib	2018
Burosumab	2018
Cannabidiol	2018
Cemiplimab	2018
Doravirine	2018
Duvelisib	2018
Emapalumab	2018
Encorafenib	2018
Eravacycline	2018
Erenumab	2018
Fremanezumab	2018
Galcanezumab	2018
Gilteritinib	2018
Glasdegib	2018
Ibalizumab	2018
Ivosidenib	2018
Larotrectinib	2018
Lorlatinib	2018
Moxetumomab	2018
Omadacycline	2018
Ravulizumab	2018
Talazoparib	2018
Tezacaftor	2018
Tildrakizumab	2018
Apalutamide	2018
Alpelisib	2019
Brexanolone	2019
Caplacizumab	2019
Cenobamate	2019
Crizanlizumab	2019
Darolutamide	2019
Elexacaftor	2019
Enfortumab	2019
Entrectinib	2019
Erdafitinib	2019
Esketamine	2019
Fedratinib	2019
Istradefylline	2019
Lasmiditan	2019
Lemborexant	2019
Pitolisant	2019
Polatuzumab	2019
Risankizumab	2019
Romosozumab	2019
Siponimod	2019
Solriamfetol	2019
Ubrogepant	2019
Upadacitinib	2019
Zanubrutinib	2019
Avapritinib	2020
Bempedoic Acid	2020
Capmatinib	2020
Eptinezumab	2020
Inebilizumab	2020
Isatuximab	2020
Margetuximab	2020
Naxitamab	2020
Opicapone	2020
Ozanimod	2020
Pemigatinib	2020
Pralsetinib	2020
Relugolix	2020
Remdesivir	2020
Rimegepant	2020
Ripretinib	2020
Risdiplam	2020
Sacituzumab	2020
Selpercatinib	2020
Selumetinib	2020
Tafasitamab	2020
Teprotumumab	2020
Tucatinib	2020
Vibegron	2020
Aducanumab	2021
Amivantamab	2021
Anifrolumab	2021
Asciminib	2021
Belumosudil	2021
Cabotegravir	2021
Dostarlimab	2021
Inclisiran	2021
Infigratinib	2021
Loncastuximab	2021
Maribavir	2021
Mobocertinib	2021
Molnupiravir	2021
Nirmatrelvir	2021
Ponesimod	2021
Sotorasib	2021
Tepotinib	2021
Tezepelumab	2021
Tralokinumab	2021
Vericiguat	2021
Abrocitinib	2022
Adagrasib	2022
Daridorexant	2022
Futibatinib	2022
Mosunetuzumab	2022
Spesolimab	2022
Tebentafusp	2022
Teclistamab	2022
Tirzepatide	2022
Tremelimumab	2022
Ublituximab	2022
Bexagliflozin	2023
Elranatamab	2023
Epcoritamab	2023
Fruquintinib	2023
Glofitamab	2023
Lecanemab	2023
Mirikizumab	2023
Pirtobrutinib	2023
Repotrectinib	2023
Retifanlimab	2023
Rezafungin	2023
Talquetamab	2023
Toripalimab	2023
Zavegepant	2023
Zuranolone	2023
Atogepant	2021
Donanemab	2024
Nemolizumab	2024
Tarlatamab	2024
Thalidomide	1998
Cyclophosphamide	1959
